artist_name,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
zac efron,what time is it,0.742,0.913,5,-3.227,0,0.0773,0.122,0.0,0.329,0.704,116.029,audio_features,6NqfslFfCCOyBQ0Xw8kN8E,spotify:track:6NqfslFfCCOyBQ0Xw8kN8E,https://api.spotify.com/v1/tracks/6NqfslFfCCOyBQ0Xw8kN8E,https://api.spotify.com/v1/audio-analysis/6NqfslFfCCOyBQ0Xw8kN8E,198000,4
xtc,king for a day,0.738,0.859,0,-5.551,0,0.0352,0.0749,0.00014,0.277,0.682,121.123,audio_features,7wBymwOuTrmb4ns4kaWyvT,spotify:track:7wBymwOuTrmb4ns4kaWyvT,https://api.spotify.com/v1/tracks/7wBymwOuTrmb4ns4kaWyvT,https://api.spotify.com/v1/audio-analysis/7wBymwOuTrmb4ns4kaWyvT,217571,4
freddie mcgregor,are you crazy?,0.759,0.37,6,-14.642,1,0.234,0.0141,0.0,0.078,0.771,73.858,audio_features,4ccKg3B3bsTYadtXRYGDxU,spotify:track:4ccKg3B3bsTYadtXRYGDxU,https://api.spotify.com/v1/tracks/4ccKg3B3bsTYadtXRYGDxU,https://api.spotify.com/v1/audio-analysis/4ccKg3B3bsTYadtXRYGDxU,162107,4
pato banton,never too late,0.787,0.462,8,-10.589,0,0.121,0.0845,8.72e-06,0.086,0.859,94.104,audio_features,0lQYVasCX6q0xOzAwNoaGw,spotify:track:0lQYVasCX6q0xOzAwNoaGw,https://api.spotify.com/v1/tracks/0lQYVasCX6q0xOzAwNoaGw,https://api.spotify.com/v1/audio-analysis/0lQYVasCX6q0xOzAwNoaGw,229760,4
bebo best,sing sing sing,0.921,0.846,11,-6.065,0,0.239,0.00251,0.0082,0.0887,0.555,108.684,audio_features,6XdqQcdrDEunlKnzlhmSsz,spotify:track:6XdqQcdrDEunlKnzlhmSsz,https://api.spotify.com/v1/tracks/6XdqQcdrDEunlKnzlhmSsz,https://api.spotify.com/v1/audio-analysis/6XdqQcdrDEunlKnzlhmSsz,221560,4
jay & the americans,yes,0.573,0.383,11,-13.401,1,0.0314,0.839,0.0,0.196,0.707,140.901,audio_features,5cCOC3hbWGPIRV7sJQMw4x,spotify:track:5cCOC3hbWGPIRV7sJQMw4x,https://api.spotify.com/v1/tracks/5cCOC3hbWGPIRV7sJQMw4x,https://api.spotify.com/v1/audio-analysis/5cCOC3hbWGPIRV7sJQMw4x,139667,4
jimmy cliff,i want to know,0.67,0.508,0,-13.47,1,0.0615,0.7,0.0,0.481,0.93,152.382,audio_features,58mLGvtxXfmySKM2Ydk1g6,spotify:track:58mLGvtxXfmySKM2Ydk1g6,https://api.spotify.com/v1/tracks/58mLGvtxXfmySKM2Ydk1g6,https://api.spotify.com/v1/audio-analysis/58mLGvtxXfmySKM2Ydk1g6,166013,4
a perfect circle,when the levee breaks,0.627,0.495,8,-8.479,1,0.0282,0.0108,0.829,0.0849,0.27,148.086,audio_features,3VKdOmOSWc50fxn0PjDZWc,spotify:track:3VKdOmOSWc50fxn0PjDZWc,https://api.spotify.com/v1/tracks/3VKdOmOSWc50fxn0PjDZWc,https://api.spotify.com/v1/audio-analysis/3VKdOmOSWc50fxn0PjDZWc,355320,4
weezer,photograph,0.463,0.899,9,-4.554,1,0.0459,9.33e-05,0.00145,0.395,0.404,124.796,audio_features,4hA3OFMvHCFCK3TfJYdbif,spotify:track:4hA3OFMvHCFCK3TfJYdbif,https://api.spotify.com/v1/tracks/4hA3OFMvHCFCK3TfJYdbif,https://api.spotify.com/v1/audio-analysis/4hA3OFMvHCFCK3TfJYdbif,139093,4
gregory porter,no love dying,0.596,0.361,1,-8.846,1,0.0642,0.727,0.0,0.115,0.506,133.287,audio_features,03BN4IvMyiT9OEDJv2fH5n,spotify:track:03BN4IvMyiT9OEDJv2fH5n,https://api.spotify.com/v1/tracks/03BN4IvMyiT9OEDJv2fH5n,https://api.spotify.com/v1/audio-analysis/03BN4IvMyiT9OEDJv2fH5n,235573,4
the notorious b.i.g.,mo money mo problems (feat. mase & puff daddy),0.845,0.884,6,-4.506,0,0.0759,0.0128,2.1e-06,0.203,0.904,104.536,audio_features,4INDiWSKvqSKDEu7mh8HFz,spotify:track:4INDiWSKvqSKDEu7mh8HFz,https://api.spotify.com/v1/tracks/4INDiWSKvqSKDEu7mh8HFz,https://api.spotify.com/v1/audio-analysis/4INDiWSKvqSKDEu7mh8HFz,257400,4
john farnham,break the ice,0.507,0.914,4,-5.555,0,0.0467,0.0402,0.0,0.613,0.587,163.077,audio_features,4yypDIIxEtBeyo7ULGRvPn,spotify:track:4yypDIIxEtBeyo7ULGRvPn,https://api.spotify.com/v1/tracks/4yypDIIxEtBeyo7ULGRvPn,https://api.spotify.com/v1/audio-analysis/4yypDIIxEtBeyo7ULGRvPn,195213,4
link wray,take me home jesus,0.537,0.484,4,-11.564,1,0.0291,0.539,3.53e-05,0.127,0.557,109.589,audio_features,4Nnuv0sxRVqGaWLg4TK9QY,spotify:track:4Nnuv0sxRVqGaWLg4TK9QY,https://api.spotify.com/v1/tracks/4Nnuv0sxRVqGaWLg4TK9QY,https://api.spotify.com/v1/audio-analysis/4Nnuv0sxRVqGaWLg4TK9QY,199133,4
led zeppelin,bring it on home,0.345,0.461,9,-12.063,1,0.0645,0.479,0.0184,0.0993,0.171,96.346,audio_features,1rxD34LAtkafrMUHqHIV76,spotify:track:1rxD34LAtkafrMUHqHIV76,https://api.spotify.com/v1/tracks/1rxD34LAtkafrMUHqHIV76,https://api.spotify.com/v1/audio-analysis/1rxD34LAtkafrMUHqHIV76,259741,4
dillinger,ital fighting,0.828,0.774,9,-5.895,1,0.115,0.0398,0.0,0.0567,0.858,143.037,audio_features,1x3LwsG69ceQ9SHVbjdVnn,spotify:track:1x3LwsG69ceQ9SHVbjdVnn,https://api.spotify.com/v1/tracks/1x3LwsG69ceQ9SHVbjdVnn,https://api.spotify.com/v1/audio-analysis/1x3LwsG69ceQ9SHVbjdVnn,182787,4
incubus,clean,0.39,0.681,9,-6.4,1,0.151,0.00119,9.13e-05,0.0677,0.373,193.778,audio_features,1V6PP9oKDvT7zBkDsCcupY,spotify:track:1V6PP9oKDvT7zBkDsCcupY,https://api.spotify.com/v1/tracks/1V6PP9oKDvT7zBkDsCcupY,https://api.spotify.com/v1/audio-analysis/1V6PP9oKDvT7zBkDsCcupY,235707,3
jah roots,i know,0.671,0.717,8,-6.006,1,0.111,0.31,2.03e-06,0.118,0.794,81.159,audio_features,5IQbVJJsVX5pOFecVA0yyi,spotify:track:5IQbVJJsVX5pOFecVA0yyi,https://api.spotify.com/v1/tracks/5IQbVJJsVX5pOFecVA0yyi,https://api.spotify.com/v1/audio-analysis/5IQbVJJsVX5pOFecVA0yyi,201440,4
sarah vaughan,eternally,0.238,0.282,5,-12.521,1,0.0327,0.955,0.00112,0.101,0.16,133.375,audio_features,1xYZbzKH9rRC2x0tiOVgB7,spotify:track:1xYZbzKH9rRC2x0tiOVgB7,https://api.spotify.com/v1/tracks/1xYZbzKH9rRC2x0tiOVgB7,https://api.spotify.com/v1/audio-analysis/1xYZbzKH9rRC2x0tiOVgB7,143493,4
elliott smith,everything reminds me of her,0.346,0.175,10,-17.192,1,0.0427,0.426,0.000263,0.154,0.357,168.045,audio_features,3nkdVXnH4xC6f3YZS0C8pC,spotify:track:3nkdVXnH4xC6f3YZS0C8pC,https://api.spotify.com/v1/tracks/3nkdVXnH4xC6f3YZS0C8pC,https://api.spotify.com/v1/audio-analysis/3nkdVXnH4xC6f3YZS0C8pC,157733,4
quincy jones,"oh, happy day",0.619,0.363,8,-13.923,1,0.0344,0.416,0.596,0.206,0.846,118.354,audio_features,33tn5tPB9aJ2aaOPs7k6lu,spotify:track:33tn5tPB9aJ2aaOPs7k6lu,https://api.spotify.com/v1/tracks/33tn5tPB9aJ2aaOPs7k6lu,https://api.spotify.com/v1/audio-analysis/33tn5tPB9aJ2aaOPs7k6lu,216667,4
fat joe,all the way up,0.536,0.721,10,-6.44,0,0.386,0.062,0.0,0.824,0.393,117.139,audio_features,61QSuw5VlC0LTS8WMO356g,spotify:track:61QSuw5VlC0LTS8WMO356g,https://api.spotify.com/v1/tracks/61QSuw5VlC0LTS8WMO356g,https://api.spotify.com/v1/audio-analysis/61QSuw5VlC0LTS8WMO356g,191942,5
"hank williams, jr.",tuesday's gone,0.384,0.358,9,-12.993,1,0.0282,0.0739,0.00137,0.0912,0.322,137.688,audio_features,0dcJjmtZ0v9zBgKAAngw4B,spotify:track:0dcJjmtZ0v9zBgKAAngw4B,https://api.spotify.com/v1/tracks/0dcJjmtZ0v9zBgKAAngw4B,https://api.spotify.com/v1/audio-analysis/0dcJjmtZ0v9zBgKAAngw4B,347827,3
billie eilish,bored,0.614,0.318,7,-12.695,1,0.0478,0.896,0.00239,0.0795,0.112,119.959,audio_features,04sN26COy28wTXYj3dMoiZ,spotify:track:04sN26COy28wTXYj3dMoiZ,https://api.spotify.com/v1/tracks/04sN26COy28wTXYj3dMoiZ,https://api.spotify.com/v1/audio-analysis/04sN26COy28wTXYj3dMoiZ,180933,4
club 1600,stay,0.714,0.561,11,-8.09,1,0.0263,0.0203,0.848,0.0819,0.955,91.99,audio_features,2q0sURcwpuIIZ9CIcivt6x,spotify:track:2q0sURcwpuIIZ9CIcivt6x,https://api.spotify.com/v1/tracks/2q0sURcwpuIIZ9CIcivt6x,https://api.spotify.com/v1/audio-analysis/2q0sURcwpuIIZ9CIcivt6x,283000,4
stiv bators,make up your mind,0.369,0.931,9,-7.362,1,0.0598,0.0129,0.0,0.205,0.55,155.073,audio_features,1luQ87ibzuJ6UXwb0AEWPW,spotify:track:1luQ87ibzuJ6UXwb0AEWPW,https://api.spotify.com/v1/tracks/1luQ87ibzuJ6UXwb0AEWPW,https://api.spotify.com/v1/audio-analysis/1luQ87ibzuJ6UXwb0AEWPW,139627,3
eddie rabbitt,the best year of my life,0.589,0.296,7,-15.768,1,0.0288,0.218,0.0,0.084,0.417,145.187,audio_features,6bOy3y6fhxGLsbLPMOahaO,spotify:track:6bOy3y6fhxGLsbLPMOahaO,https://api.spotify.com/v1/tracks/6bOy3y6fhxGLsbLPMOahaO,https://api.spotify.com/v1/audio-analysis/6bOy3y6fhxGLsbLPMOahaO,194533,4
carl perkins,that's all right,0.596,0.673,9,-11.202,1,0.0431,0.644,9.97e-06,0.269,0.606,112.936,audio_features,2mifUTWS8Cwjd8AtBLhNup,spotify:track:2mifUTWS8Cwjd8AtBLhNup,https://api.spotify.com/v1/tracks/2mifUTWS8Cwjd8AtBLhNup,https://api.spotify.com/v1/audio-analysis/2mifUTWS8Cwjd8AtBLhNup,215853,4
gravity kills,guilty,0.646,0.905,9,-9.456,0,0.0414,5.12e-05,0.856,0.279,0.579,129.084,audio_features,4YhqUU66bIqBapat2XD1Cg,spotify:track:4YhqUU66bIqBapat2XD1Cg,https://api.spotify.com/v1/tracks/4YhqUU66bIqBapat2XD1Cg,https://api.spotify.com/v1/audio-analysis/4YhqUU66bIqBapat2XD1Cg,242027,4
creedence clearwater revival,sinister purpose,0.669,0.491,4,-10.032,0,0.0263,0.256,0.478,0.309,0.771,112.794,audio_features,5CMJnJKMEjpfG1Aam4eL4M,spotify:track:5CMJnJKMEjpfG1Aam4eL4M,https://api.spotify.com/v1/tracks/5CMJnJKMEjpfG1Aam4eL4M,https://api.spotify.com/v1/audio-analysis/5CMJnJKMEjpfG1Aam4eL4M,201693,4
astrud gilberto,day by day,0.411,0.24,9,-15.817,0,0.0354,0.343,0.0,0.0741,0.339,77.715,audio_features,2GaNgVWje5xIJLd69gnsC3,spotify:track:2GaNgVWje5xIJLd69gnsC3,https://api.spotify.com/v1/tracks/2GaNgVWje5xIJLd69gnsC3,https://api.spotify.com/v1/audio-analysis/2GaNgVWje5xIJLd69gnsC3,129307,4
pet shop boys,opportunities (let's make lots of money),0.656,0.834,8,-6.696,1,0.0396,0.0235,0.000256,0.0442,0.674,120.458,audio_features,4jgdKiZhbD6BlVMhCf4NJH,spotify:track:4jgdKiZhbD6BlVMhCf4NJH,https://api.spotify.com/v1/tracks/4jgdKiZhbD6BlVMhCf4NJH,https://api.spotify.com/v1/audio-analysis/4jgdKiZhbD6BlVMhCf4NJH,223667,4
oliver nelson,in time,0.528,0.419,5,-14.462,0,0.0422,0.846,0.0616,0.225,0.705,88.184,audio_features,53526WWI370GodtTDZrD1y,spotify:track:53526WWI370GodtTDZrD1y,https://api.spotify.com/v1/tracks/53526WWI370GodtTDZrD1y,https://api.spotify.com/v1/audio-analysis/53526WWI370GodtTDZrD1y,330667,4
jack white,trash tongue talker,0.495,0.781,9,-10.51,1,0.0345,0.00938,0.00745,0.107,0.699,142.266,audio_features,217rtpQoU3DlKfhvpwTqNQ,spotify:track:217rtpQoU3DlKfhvpwTqNQ,https://api.spotify.com/v1/tracks/217rtpQoU3DlKfhvpwTqNQ,https://api.spotify.com/v1/audio-analysis/217rtpQoU3DlKfhvpwTqNQ,200360,4
bettye swann,angel of the morning,0.594,0.283,8,-14.995,1,0.0366,0.896,0.000107,0.179,0.701,88.595,audio_features,5hptCw4lM2QJo0DfH7M8vk,spotify:track:5hptCw4lM2QJo0DfH7M8vk,https://api.spotify.com/v1/tracks/5hptCw4lM2QJo0DfH7M8vk,https://api.spotify.com/v1/audio-analysis/5hptCw4lM2QJo0DfH7M8vk,168093,4
kari jobe,forever,0.268,0.697,8,-5.886,1,0.0422,0.0212,4.58e-06,0.38,0.112,144.01,audio_features,1z5xgcRgxxGEKrXUCEFpA9,spotify:track:1z5xgcRgxxGEKrXUCEFpA9,https://api.spotify.com/v1/tracks/1z5xgcRgxxGEKrXUCEFpA9,https://api.spotify.com/v1/audio-analysis/1z5xgcRgxxGEKrXUCEFpA9,409987,4
walk the moon,shiver shiver,0.629,0.721,11,-6.292,1,0.0326,0.00282,1.41e-06,0.128,0.854,100.208,audio_features,4LgIcna8LRrR3DOomihYMY,spotify:track:4LgIcna8LRrR3DOomihYMY,https://api.spotify.com/v1/tracks/4LgIcna8LRrR3DOomihYMY,https://api.spotify.com/v1/audio-analysis/4LgIcna8LRrR3DOomihYMY,232733,4
311,jupiter,0.559,0.8,4,-8.664,0,0.076,0.000629,0.000192,0.0836,0.166,103.096,audio_features,70HyBDkp04Yvj4EJyvISlv,spotify:track:70HyBDkp04Yvj4EJyvISlv,https://api.spotify.com/v1/tracks/70HyBDkp04Yvj4EJyvISlv,https://api.spotify.com/v1/audio-analysis/70HyBDkp04Yvj4EJyvISlv,163107,4
mel tormé,i know your heart,0.49,0.122,8,-18.714,1,0.0447,0.687,0.0,0.633,0.497,72.601,audio_features,46SzSixbATyCecmRvsJQk7,spotify:track:46SzSixbATyCecmRvsJQk7,https://api.spotify.com/v1/tracks/46SzSixbATyCecmRvsJQk7,https://api.spotify.com/v1/audio-analysis/46SzSixbATyCecmRvsJQk7,152467,4
dolly parton,d.i.v.o.r.c.e.,0.717,0.337,10,-12.139,1,0.0308,0.557,0.0,0.148,0.633,107.73,audio_features,7BSwO6oBpWwIDQwSUNb9r3,spotify:track:7BSwO6oBpWwIDQwSUNb9r3,https://api.spotify.com/v1/tracks/7BSwO6oBpWwIDQwSUNb9r3,https://api.spotify.com/v1/audio-analysis/7BSwO6oBpWwIDQwSUNb9r3,163693,4
boston,foreplay / long time,0.435,0.657,5,-8.868,1,0.0545,0.00983,0.00748,0.0923,0.209,118.704,audio_features,39C5FuZ8C8M0QI8CrMsPkR,spotify:track:39C5FuZ8C8M0QI8CrMsPkR,https://api.spotify.com/v1/tracks/39C5FuZ8C8M0QI8CrMsPkR,https://api.spotify.com/v1/audio-analysis/39C5FuZ8C8M0QI8CrMsPkR,467640,4
little feat,over the edge,0.584,0.516,0,-13.611,1,0.0324,0.461,0.00218,0.11,0.925,190.277,audio_features,2ktqvQubeHwyEXjPV5nMsr,spotify:track:2ktqvQubeHwyEXjPV5nMsr,https://api.spotify.com/v1/tracks/2ktqvQubeHwyEXjPV5nMsr,https://api.spotify.com/v1/audio-analysis/2ktqvQubeHwyEXjPV5nMsr,259840,4
ella fitzgerald,santa claus is coming to town,0.573,0.51,8,-6.857,1,0.0852,0.815,0.0,0.141,0.896,79.943,audio_features,4QFV8KtVhzDsDvNcH4sUkr,spotify:track:4QFV8KtVhzDsDvNcH4sUkr,https://api.spotify.com/v1/tracks/4QFV8KtVhzDsDvNcH4sUkr,https://api.spotify.com/v1/audio-analysis/4QFV8KtVhzDsDvNcH4sUkr,138307,4
rihanna,pour it up,0.785,0.478,2,-8.735,1,0.0419,0.0254,0.0,0.0901,0.39,134.002,audio_features,76VtA90NKurNqaQpV126Ue,spotify:track:76VtA90NKurNqaQpV126Ue,https://api.spotify.com/v1/tracks/76VtA90NKurNqaQpV126Ue,https://api.spotify.com/v1/audio-analysis/76VtA90NKurNqaQpV126Ue,161200,4
snowy white,the time has come,0.75,0.578,0,-7.966,0,0.0271,0.183,0.0407,0.0971,0.396,90.582,audio_features,1c10WRwPgB5NDkHTdzsQHc,spotify:track:1c10WRwPgB5NDkHTdzsQHc,https://api.spotify.com/v1/tracks/1c10WRwPgB5NDkHTdzsQHc,https://api.spotify.com/v1/audio-analysis/1c10WRwPgB5NDkHTdzsQHc,288133,4
twenty one pilots,"a car, a torch, a death",0.618,0.732,5,-4.609,1,0.0724,0.147,9.23e-06,0.0925,0.444,140.086,audio_features,5zTX7MeCrTX5ZBFSqJS7XZ,spotify:track:5zTX7MeCrTX5ZBFSqJS7XZ,https://api.spotify.com/v1/tracks/5zTX7MeCrTX5ZBFSqJS7XZ,https://api.spotify.com/v1/audio-analysis/5zTX7MeCrTX5ZBFSqJS7XZ,273787,4
richie spice,blood again,0.73,0.797,0,-4.682,0,0.0525,0.211,0.0,0.0725,0.965,83.973,audio_features,3ZUAFqdDWNTtry2CuE4hfs,spotify:track:3ZUAFqdDWNTtry2CuE4hfs,https://api.spotify.com/v1/tracks/3ZUAFqdDWNTtry2CuE4hfs,https://api.spotify.com/v1/audio-analysis/3ZUAFqdDWNTtry2CuE4hfs,230960,4
johnny cash,i love you because,0.669,0.542,8,-6.779,1,0.0479,0.649,0.000155,0.0919,0.624,123.506,audio_features,3z02shugofMnqRKX1SsnFY,spotify:track:3z02shugofMnqRKX1SsnFY,https://api.spotify.com/v1/tracks/3z02shugofMnqRKX1SsnFY,https://api.spotify.com/v1/audio-analysis/3z02shugofMnqRKX1SsnFY,147373,4
the police,invisible sun,0.573,0.396,10,-10.927,1,0.031,0.425,0.267,0.0934,0.149,120.308,audio_features,5u8Dwz4h41DDOKfeFfexMR,spotify:track:5u8Dwz4h41DDOKfeFfexMR,https://api.spotify.com/v1/tracks/5u8Dwz4h41DDOKfeFfexMR,https://api.spotify.com/v1/audio-analysis/5u8Dwz4h41DDOKfeFfexMR,224200,4
simon & garfunkel,punky's dilemma,0.58,0.18,4,-19.687,1,0.0472,0.678,0.000238,0.146,0.657,129.828,audio_features,5UsyaEfEsenoqvWkbVU0Wp,spotify:track:5UsyaEfEsenoqvWkbVU0Wp,https://api.spotify.com/v1/tracks/5UsyaEfEsenoqvWkbVU0Wp,https://api.spotify.com/v1/audio-analysis/5UsyaEfEsenoqvWkbVU0Wp,132613,4
cantoma,the call,0.661,0.557,10,-10.844,0,0.0635,0.214,0.907,0.0966,0.163,193.934,audio_features,1WbaKdA7iE7WwSnO8p7j5q,spotify:track:1WbaKdA7iE7WwSnO8p7j5q,https://api.spotify.com/v1/tracks/1WbaKdA7iE7WwSnO8p7j5q,https://api.spotify.com/v1/audio-analysis/1WbaKdA7iE7WwSnO8p7j5q,417080,4
etta jones,bye bye blackbird,0.71,0.318,0,-8.948,0,0.0432,0.867,0.00038,0.169,0.58,126.05,audio_features,7GBPpRMtLyGA6svXQMNfIN,spotify:track:7GBPpRMtLyGA6svXQMNfIN,https://api.spotify.com/v1/tracks/7GBPpRMtLyGA6svXQMNfIN,https://api.spotify.com/v1/audio-analysis/7GBPpRMtLyGA6svXQMNfIN,194240,4
bad religion,eat your dog,0.353,0.834,10,-6.348,0,0.0784,0.0589,0.0,0.13,0.777,151.859,audio_features,21QIhRIhw5fYgIcse0lw59,spotify:track:21QIhRIhw5fYgIcse0lw59,https://api.spotify.com/v1/tracks/21QIhRIhw5fYgIcse0lw59,https://api.spotify.com/v1/audio-analysis/21QIhRIhw5fYgIcse0lw59,64893,4
elvis presley,in my father's house,0.33,0.147,11,-16.813,1,0.0284,0.916,0.0,0.237,0.363,78.054,audio_features,6MGAwFCwOtlnwAe6gkWY59,spotify:track:6MGAwFCwOtlnwAe6gkWY59,https://api.spotify.com/v1/tracks/6MGAwFCwOtlnwAe6gkWY59,https://api.spotify.com/v1/audio-analysis/6MGAwFCwOtlnwAe6gkWY59,124800,3
swans,gang,0.308,0.917,6,-8.898,0,0.152,0.000568,0.835,0.0817,0.127,87.247,audio_features,16kKPQkMLxYdh17H2YXeOh,spotify:track:16kKPQkMLxYdh17H2YXeOh,https://api.spotify.com/v1/tracks/16kKPQkMLxYdh17H2YXeOh,https://api.spotify.com/v1/audio-analysis/16kKPQkMLxYdh17H2YXeOh,198467,4
stone temple pilots,trippin' on a hole in a paper heart,0.47,0.989,7,-3.857,1,0.0632,0.000386,0.00161,0.157,0.446,106.479,audio_features,2gdtLnVGGg80Kj9GiqP0vH,spotify:track:2gdtLnVGGg80Kj9GiqP0vH,https://api.spotify.com/v1/tracks/2gdtLnVGGg80Kj9GiqP0vH,https://api.spotify.com/v1/audio-analysis/2gdtLnVGGg80Kj9GiqP0vH,175920,4
bob marley & the wailers,zimbabwe,0.932,0.611,9,-8.278,1,0.0853,0.0901,0.00156,0.0467,0.77,125.238,audio_features,5ApfJDLibIoWL0mRZ5uOKu,spotify:track:5ApfJDLibIoWL0mRZ5uOKu,https://api.spotify.com/v1/tracks/5ApfJDLibIoWL0mRZ5uOKu,https://api.spotify.com/v1/audio-analysis/5ApfJDLibIoWL0mRZ5uOKu,231267,4
scott h. biram,jack of diamonds,0.411,0.685,2,-8.357,1,0.0393,0.955,0.0254,0.518,0.609,102.077,audio_features,2lRhXplPuIHZ067e2WIllb,spotify:track:2lRhXplPuIHZ067e2WIllb,https://api.spotify.com/v1/tracks/2lRhXplPuIHZ067e2WIllb,https://api.spotify.com/v1/audio-analysis/2lRhXplPuIHZ067e2WIllb,252640,4
marty robbins,you gave me a mountain,0.548,0.319,0,-15.101,1,0.0299,0.834,0.0236,0.117,0.252,99.71,audio_features,26pzbSdxi8DKtAjNQitHOc,spotify:track:26pzbSdxi8DKtAjNQitHOc,https://api.spotify.com/v1/tracks/26pzbSdxi8DKtAjNQitHOc,https://api.spotify.com/v1/audio-analysis/26pzbSdxi8DKtAjNQitHOc,241533,3
waylon jennings,suddenly single,0.671,0.482,4,-10.576,1,0.0302,0.421,0.0,0.0526,0.502,77.396,audio_features,6jSHDh81IQZuWI78hf0VWF,spotify:track:6jSHDh81IQZuWI78hf0VWF,https://api.spotify.com/v1/tracks/6jSHDh81IQZuWI78hf0VWF,https://api.spotify.com/v1/audio-analysis/6jSHDh81IQZuWI78hf0VWF,165200,4
kanye west,pt. 2,0.674,0.752,11,-4.073,1,0.333,0.552,0.0,0.787,0.236,145.076,audio_features,1Wsbr1d2BouNGk2q92mIj7,spotify:track:1Wsbr1d2BouNGk2q92mIj7,https://api.spotify.com/v1/tracks/1Wsbr1d2BouNGk2q92mIj7,https://api.spotify.com/v1/audio-analysis/1Wsbr1d2BouNGk2q92mIj7,130293,4
tesseract,phoenix,0.453,0.831,6,-7.332,0,0.0425,0.00205,2.29e-06,0.0921,0.167,138.992,audio_features,7otuvMjGhKikbOA3uUQ011,spotify:track:7otuvMjGhKikbOA3uUQ011,https://api.spotify.com/v1/tracks/7otuvMjGhKikbOA3uUQ011,https://api.spotify.com/v1/audio-analysis/7otuvMjGhKikbOA3uUQ011,233960,3
queens of the stone age,regular john,0.342,0.938,5,-6.368,1,0.0325,0.0187,0.125,0.272,0.757,145.547,audio_features,0R0m9mTXa81zp1qtcU3dSR,spotify:track:0R0m9mTXa81zp1qtcU3dSR,https://api.spotify.com/v1/tracks/0R0m9mTXa81zp1qtcU3dSR,https://api.spotify.com/v1/audio-analysis/0R0m9mTXa81zp1qtcU3dSR,277808,4
morcheeba,shoulder holster,0.609,0.905,8,-6.79,0,0.0357,0.00112,0.0498,0.0697,0.197,108.042,audio_features,6qJx0XycjCfHFXnWpmH8lO,spotify:track:6qJx0XycjCfHFXnWpmH8lO,https://api.spotify.com/v1/tracks/6qJx0XycjCfHFXnWpmH8lO,https://api.spotify.com/v1/audio-analysis/6qJx0XycjCfHFXnWpmH8lO,245093,4
social distortion,this time darlin',0.475,0.497,1,-8.375,1,0.0267,0.057,0.0,0.268,0.348,93.081,audio_features,2PTqaAy8S7G2CdDsElYMAi,spotify:track:2PTqaAy8S7G2CdDsElYMAi,https://api.spotify.com/v1/tracks/2PTqaAy8S7G2CdDsElYMAi,https://api.spotify.com/v1/audio-analysis/2PTqaAy8S7G2CdDsElYMAi,248467,3
fats domino,lovely rita,0.654,0.547,11,-8.985,1,0.031,0.325,0.0,0.127,0.912,88.349,audio_features,2Snz4Oyz03vppmjgXggedQ,spotify:track:2Snz4Oyz03vppmjgXggedQ,https://api.spotify.com/v1/tracks/2Snz4Oyz03vppmjgXggedQ,https://api.spotify.com/v1/audio-analysis/2Snz4Oyz03vppmjgXggedQ,152800,4
hieroglyphics,the last one,0.761,0.649,6,-7.141,0,0.443,0.0672,0.0,0.31,0.573,94.798,audio_features,7jA6GPzeM0UvTwhf0ujERM,spotify:track:7jA6GPzeM0UvTwhf0ujERM,https://api.spotify.com/v1/tracks/7jA6GPzeM0UvTwhf0ujERM,https://api.spotify.com/v1/audio-analysis/7jA6GPzeM0UvTwhf0ujERM,206000,4
the orwells,who needs you,0.3,0.88,5,-4.573,1,0.0465,1.37e-05,0.0273,0.0746,0.563,207.92,audio_features,2x4F1O1fGO6yj860N2Or0N,spotify:track:2x4F1O1fGO6yj860N2Or0N,https://api.spotify.com/v1/tracks/2x4F1O1fGO6yj860N2Or0N,https://api.spotify.com/v1/audio-analysis/2x4F1O1fGO6yj860N2Or0N,199147,4
traffic,dear mr. fantasy,0.24,0.615,2,-14.117,1,0.0677,0.171,0.0125,0.0801,0.768,166.657,audio_features,5CGpPUcUahMuLzkNK9ZgPP,spotify:track:5CGpPUcUahMuLzkNK9ZgPP,https://api.spotify.com/v1/tracks/5CGpPUcUahMuLzkNK9ZgPP,https://api.spotify.com/v1/audio-analysis/5CGpPUcUahMuLzkNK9ZgPP,334000,4
ray price,still,0.371,0.248,6,-13.33,1,0.0333,0.916,0.000244,0.183,0.422,116.35,audio_features,19ekLUhMSuJwl73yjG3O19,spotify:track:19ekLUhMSuJwl73yjG3O19,https://api.spotify.com/v1/tracks/19ekLUhMSuJwl73yjG3O19,https://api.spotify.com/v1/audio-analysis/19ekLUhMSuJwl73yjG3O19,240987,3
ziggy marley & the melody makers,say people,0.708,0.426,9,-14.59,1,0.0463,0.34,0.0,0.0773,0.97,79.677,audio_features,78JUGIfGIzpEwUSVBY2fz5,spotify:track:78JUGIfGIzpEwUSVBY2fz5,https://api.spotify.com/v1/tracks/78JUGIfGIzpEwUSVBY2fz5,https://api.spotify.com/v1/audio-analysis/78JUGIfGIzpEwUSVBY2fz5,219133,4
scorpions,holiday,0.437,0.279,2,-14.573,0,0.0325,0.505,0.0161,0.133,0.3,118.019,audio_features,55493u4ooFK6fMCMFf99fa,spotify:track:55493u4ooFK6fMCMFf99fa,https://api.spotify.com/v1/tracks/55493u4ooFK6fMCMFf99fa,https://api.spotify.com/v1/audio-analysis/55493u4ooFK6fMCMFf99fa,391760,4
